user.screen_name,user.name,user.id_str,user.created_at,user.description,user.location,user.url,user.followers_count,user.friends_count,user.statuses_count,user.lang,user.time_zone,user.geo_enabled,user.verified,topsy.influence,text,id_str,created_at,retweet_count,in_reply_to_screen_name,in_reply_to_status_id_str,source,coordinates.type,coordinates.coordinates.0,coordinates.coordinates.1,topsy.location.search_id,topsy.document_info.lang,topsy.document_info.sentiment	
hossiet,Thomas Hossie,251438362,Sun Feb 13 04:05:24 +0000 2011,"A biologist & naturalist who studies ecology & evolution. Tweets are about science, my research (on caterpillar eyespots), or nature & wildlife in general.",Ottawa,http://caterpillar-eyespots.blogspot.com/,61,112,1015,en,,,,,RT @edyong209: Genetic diversity between top and bottom of cottonwood trees &gt; diversity between trees http://t.co/skdda2NR #ESA2012,233964060121649155,Fri Aug 10 16:32:33 +0000 2012,4,,,web,,,,ca,en,1	
lorises,Kaberi Kar Gupta,19242784,Tue Jan 20 16:15:46 +0000 2009,,Fresno,,71,96,166,en,Pacific Time (US & Canada),,,,Coke is largest private sector employer in Africa. #ESA2012,233964142728454144,Fri Aug 10 16:32:53 +0000 2012,,,,web,,,,us,en,	
MiriamGoldste,Miriam Goldstein,21917716,Wed Feb 25 20:57:36 +0000 2009,Marine biologist and science blogger at Deep Sea News (#DeepSN). More info at my professional page http://miriamgoldstein.info.,"San Diego, CA",http://deepseanews.com,2973,585,8237,en,Pacific Time (US & Canada),,,,“Ivory poaching is at an all time high.” @msanjayan says that most of it is going to Asia. #ESA2012,233964143869308929,Fri Aug 10 16:32:53 +0000 2012,,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",,,,us,en,	
cbjones1943,Clara B. Jones,269559657,Mon Mar 21 01:16:26 +0000 2011,,"Asheville, NC 28801, USA",http://vertebratesocialbehavior.blogspot.com,29,11,2419,en,Quito,,,,RT @JeremiahOsGo: M-V.Johnson at #ESA2012 just showed one of my favorite science and politics cartoons - how dinosaurs went extinct http ...,233964224710332416,Fri Aug 10 16:33:12 +0000 2012,1,,,web,,,,us,en,	
talksciencetome,Eve Rickert,394466622,Thu Oct 20 03:34:36 +0000 2011,"I help people who love science tell their stories. Writer, editor, connector, catalyst, mastermind.","Vancouver, British Columbia",http://www.talksciencetome.com,365,613,1835,en,,,,,Fallon analyzes science behind policy. But assn w advocacy org sometimes hurts credibility. So uni scientists must weigh in too #ESA2012,233964229349220353,Fri Aug 10 16:33:13 +0000 2012,,,,web,,,,ca,en,	
JenEDavison,Jen Davison,308623046,Tue May 31 18:31:11 +0000 2011,"Doing & sharing science at UWa College of the Environment. Fueled by curiosity, wild places, community, yoga, dogs, chocolate. Views my own.","Seattle, WA",http://depts.washington.edu/coenv/news-blog/,582,626,3482,en,Pacific Time (US & Canada),,,,".@msanjayan: conservation opps in global trade: a payment scheme for water services, to support conservation. Example: Coca Cola #ESA2012",233964394458013696,Fri Aug 10 16:33:53 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
JeremiahOsGo,J. Osborne-Gowey,43940052,Mon Jun 01 18:33:25 +0000 2009,"Aquatic/Landscape Ecologist, scientist, husband, father, friend, backpacker, fisher, hunter, diver, community activist, geocacher, naturalist, homebrewer","Corvallis, Oregon USA",http://www.google.com/profiles/jeremiahosbornegowey,1720,1981,7950,en,Pacific Time (US & Canada),True,,,M-V.Johnson: Present science to legislators geographically! http://t.co/2JI1S4ex Love those #maps! #ESA2012 #mapping #sciencepolicy,233964608577232896,Fri Aug 10 16:34:44 +0000 2012,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",,,,us/oregon,en,1	
talksciencetome,Eve Rickert,394466622,Thu Oct 20 03:34:36 +0000 2011,"I help people who love science tell their stories. Writer, editor, connector, catalyst, mastermind.","Vancouver, British Columbia",http://www.talksciencetome.com,365,613,1836,en,,,,,Fallon re: grey wolves. She got 2 groups of scis who disagreed to sign a joint letter. Was key USFWS decision to limit de-listing. #ESA2012,233964792073830401,Fri Aug 10 16:35:27 +0000 2012,,,,web,,,,ca,en,	
MiriamGoldste,Miriam Goldstein,21917716,Wed Feb 25 20:57:36 +0000 2009,Marine biologist and science blogger at Deep Sea News (#DeepSN). More info at my professional page http://miriamgoldstein.info.,"San Diego, CA",http://deepseanews.com,2973,585,8238,en,Pacific Time (US & Canada),,,,“Coca-Cola is the largest private-sector employer in Africa.” They bottle Tana river water; enviros can engage w them. @msanjayan #ESA2012,233964933686128640,Fri Aug 10 16:36:01 +0000 2012,,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",,,,us,en,	
jebyrnes,jebyrnes,21704370,Mon Feb 23 22:56:31 +0000 2009,"marine ecologist, online bon vivant, science crowdfunding curious - http://scifund.wordpress.org","Boston, MA",http://jarrettbyrnes.info,1069,1231,2781,en,Pacific Time (US & Canada),,,,. @cboettig building cost of switching policies into models necessary &amp; provide better outcomes that reduce costs of management #ESA2012,233965021972008960,Fri Aug 10 16:36:22 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
DavidJohnGibson,David Gibson,97705149,Fri Dec 18 16:52:09 +0000 2009,"SIUC Prof, Brit. ex-pat. Ecologist. Edit JEcol. & OB Ecol., 2 books: 'Grasses & Grassland Ecol.' & 'Methods in Comparative Plant Pop Ecol'. Need tea & espresso.","Southern Illinois Univ., USA",http://www.plantbiology.siu.edu/Faculty/Gibson/index.html,642,974,861,en,Central Time (US & Canada),True,,,Late-breaking posters more interesting than others this week. Wish I could stay longer. #esa2012,233965022215303168,Fri Aug 10 16:36:22 +0000 2012,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,us,en,1	
JeremiahOsGo,J. Osborne-Gowey,43940052,Mon Jun 01 18:33:25 +0000 2009,"Aquatic/Landscape Ecologist, scientist, husband, father, friend, backpacker, fisher, hunter, diver, community activist, geocacher, naturalist, homebrewer","Corvallis, Oregon USA",http://www.google.com/profiles/jeremiahosbornegowey,1720,1981,7951,en,Pacific Time (US & Canada),True,,,"S.Fallon: ...and by communication I really mean ""repeat, repeat, repeat"". http://t.co/TcWjYbcU #ESA2012",233965196186628097,Fri Aug 10 16:37:04 +0000 2012,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",,,,us/oregon,en,	
talksciencetome,Eve Rickert,394466622,Thu Oct 20 03:34:36 +0000 2011,"I help people who love science tell their stories. Writer, editor, connector, catalyst, mastermind.","Vancouver, British Columbia",http://www.talksciencetome.com,365,613,1837,en,,,,,Fallon: Wolf de-listing wasn't a failure to communicate science. It was just the inherent political nature of process. #ESA2012,233965201966370818,Fri Aug 10 16:37:05 +0000 2012,,,,web,,,,ca,en,	
JenEDavison,Jen Davison,308623046,Tue May 31 18:31:11 +0000 2011,"Doing & sharing science at UWa College of the Environment. Fueled by curiosity, wild places, community, yoga, dogs, chocolate. Views my own.","Seattle, WA",http://depts.washington.edu/coenv/news-blog/,582,626,3483,en,Pacific Time (US & Canada),,,,".@msanjayan: Conservation can use comm's networks to pay individuals for conservation, e.g. M-PESA http://t.co/YqvCK86M #ESA2012",233965271155613698,Fri Aug 10 16:37:22 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
JenEDavison,Jen Davison,308623046,Tue May 31 18:31:11 +0000 2011,"Doing & sharing science at UWa College of the Environment. Fueled by curiosity, wild places, community, yoga, dogs, chocolate. Views my own.","Seattle, WA",http://depts.washington.edu/coenv/news-blog/,582,626,3484,en,Pacific Time (US & Canada),,,,".@msanjayan: China invests in Africa more than any other continent: and not just ""aid"" but infrastructure - #ESA2012",233965441540829184,Fri Aug 10 16:38:02 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
KikaTarsi,Kika Tarsi,393110866,Tue Oct 18 01:33:51 +0000 2011,"I'm a doctoral student in ecology at the University of Colorado at Boulder, studying the biological consequences of habitat fragmentation.","Boulder, CO",http://www.kikatarsi.com,56,117,236,en,Mountain Time (US & Canada),True,,,"@ty_tuff: ""birds don't migrate; they simply hover above a moving planet and follow basic physical laws."" Having my mind blown at #ESA2012!",233965506330234880,Fri Aug 10 16:38:18 +0000 2012,,ty_tuff,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,	
JeremiahOsGo,J. Osborne-Gowey,43940052,Mon Jun 01 18:33:25 +0000 2009,"Aquatic/Landscape Ecologist, scientist, husband, father, friend, backpacker, fisher, hunter, diver, community activist, geocacher, naturalist, homebrewer","Corvallis, Oregon USA",http://www.google.com/profiles/jeremiahosbornegowey,1720,1981,7952,en,Pacific Time (US & Canada),True,,,"S.Fallon: do policy-relevant research, publicize results far/wide, provide public comments, talk 2 legislators http://t.co/BD2cRvmx #ESA2012",233965585896198145,Fri Aug 10 16:38:37 +0000 2012,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",,,,us/oregon,en,	
NubianOR,Lidia M.,304214293,Tue May 24 03:55:01 +0000 2011,"Mom to 20yr old WoW playing son and wife to a Biologist. Love good food and good wine, Oregon State Beaver Believer. My sippy cup is always half full. ","Corvallis, Oregon",http://nubian66.blogspot.com/,1046,970,10392,en,Pacific Time (US & Canada),,,,RT @JeremiahOsGo: M-V.Johnson at #ESA2012 just showed one of my favorite science and politics cartoons - how dinosaurs went extinct http ...,233965649871917059,Fri Aug 10 16:38:52 +0000 2012,3,,,web,,,,us/oregon,en,	
talksciencetome,Eve Rickert,394466622,Thu Oct 20 03:34:36 +0000 2011,"I help people who love science tell their stories. Writer, editor, connector, catalyst, mastermind.","Vancouver, British Columbia",http://www.talksciencetome.com,365,613,1839,en,,,,,"Fallon: For scis to engage in policy: conduct policy-relevant research, publicize results beyond journals. #ESA2012",233965671476785152,Fri Aug 10 16:38:57 +0000 2012,,,,web,,,,ca,en,	
MysteryOnward,Mr E,18327427,Tue Dec 23 05:31:56 +0000 2008,"Dad; Science Teacher; UCSC Alumni-Banana Slug; Power to the slimy hermaphroditic invertebrates; Practicing abstract reasoning, communication, & introspection.",California,,1616,1939,10953,en,Pacific Time (US & Canada),,,,RT @edyong209: Genetic diversity between top and bottom of cottonwood trees &gt; diversity between trees http://t.co/skdda2NR #ESA2012,233965798580944896,Fri Aug 10 16:39:27 +0000 2012,5,,,web,,,,us,en,1	
JenEDavison,Jen Davison,308623046,Tue May 31 18:31:11 +0000 2011,"Doing & sharing science at UWa College of the Environment. Fueled by curiosity, wild places, community, yoga, dogs, chocolate. Views my own.","Seattle, WA",http://depts.washington.edu/coenv/news-blog/,582,626,3485,en,Pacific Time (US & Canada),,,,.@msanjayan: Conserv. can benefit from the force that is China by facilitating Corporate Social Responsibility. Happening already. #ESA2012,233965897964990464,Fri Aug 10 16:39:51 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
MiriamGoldste,Miriam Goldstein,21917716,Wed Feb 25 20:57:36 +0000 2009,Marine biologist and science blogger at Deep Sea News (#DeepSN). More info at my professional page http://miriamgoldstein.info.,"San Diego, CA",http://deepseanews.com,2973,585,8239,en,Pacific Time (US & Canada),,,,"Cell phone payments in Kenya allow ppl w no address or bank to receive payments directly, enhancing conservation opps. @msanjayan #ESA2012",233966117444538368,Fri Aug 10 16:40:43 +0000 2012,,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",,,,us,en,	
JenEDavison,Jen Davison,308623046,Tue May 31 18:31:11 +0000 2011,"Doing & sharing science at UWa College of the Environment. Fueled by curiosity, wild places, community, yoga, dogs, chocolate. Views my own.","Seattle, WA",http://depts.washington.edu/coenv/news-blog/,582,626,3486,en,Pacific Time (US & Canada),,,,.@msanjayan globalization means that conservation needs to engage corporations. Echos the message of Peter Kareiva (coincidence?) #ESA2012,233966201129283584,Fri Aug 10 16:41:03 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
AESSnews,AESS,100872936,Fri Jan 01 00:56:28 +0000 2010,"Association for Environmental Studies and Sciences. News, links and updates from AESS. ",,http://aess.info/,461,497,1992,en,Pacific Time (US & Canada),,,,"#ESA2012 #Sustainability Science Award 4 paper, “Evolution of models 2 support community &amp; policy action w/ science:""  http://t.co/fudG9pp7",233966372147838977,Fri Aug 10 16:41:44 +0000 2012,,,,web,,,,us,en,1	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1528,1121,17069,en,Tehran,True,,,RT @clumpytree: Interesting thought to compare disturbance processes like fire to predators in animal food webs - fire eats trees #ESA2012,233966385464741888,Fri Aug 10 16:41:47 +0000 2012,1,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,	
wkmor1,Will Morris,143039834,Wed May 12 12:23:58 +0000 2010,Environmental Scientist and Bayesian. A member of Quantitative and Applied Ecology Group. Good decision making requires quality quantitative science.,"Melbourne, Australia",http://wkmor1.wordpress.com/,258,773,696,en,Melbourne,True,,,RT @mickresearch: Wednesday at #ESA2012 http://t.co/Z62S9P6x,233966402409725952,Fri Aug 10 16:41:51 +0000 2012,1,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",,,,,otherlatin,	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1528,1121,17070,en,Tehran,True,,,RT @edyong209: Genetic diversity between top and bottom of cottonwood trees &gt; diversity between trees http://t.co/skdda2NR #ESA2012,233966410676707329,Fri Aug 10 16:41:53 +0000 2012,6,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,1	
qaecology,QAEG,349563888,Sat Aug 06 09:09:32 +0000 2011,The Quantitative and Applied Ecology Group. Part of ARC-Centre of Excellence for Environmental Decisions and the National Environmental Research Program - ED,School of Botany @unimelb,http://qaeco.com,239,612,350,en,Melbourne,,,,"RT @inkasisko: scientists - focus on not just identifying problems, but offering solutions. see #ESA2012 sum up by a journalist: http:// ...",233966444445069312,Fri Aug 10 16:42:01 +0000 2012,2,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",,,,,en,	
JeremiahOsGo,J. Osborne-Gowey,43940052,Mon Jun 01 18:33:25 +0000 2009,"Aquatic/Landscape Ecologist, scientist, husband, father, friend, backpacker, fisher, hunter, diver, community activist, geocacher, naturalist, homebrewer","Corvallis, Oregon USA",http://www.google.com/profiles/jeremiahosbornegowey,1720,1981,7953,en,Pacific Time (US & Canada),True,,,Next up (after the break): N. Gurwick talking about science and advocacy for sustainable ag at an NGO http://t.co/yTZXJnwj #ESA2012,233966538900791297,Fri Aug 10 16:42:24 +0000 2012,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",,,,us/oregon,en,	
MiriamGoldste,Miriam Goldstein,21917716,Wed Feb 25 20:57:36 +0000 2009,Marine biologist and science blogger at Deep Sea News (#DeepSN). More info at my professional page http://miriamgoldstein.info.,"San Diego, CA",http://deepseanews.com,2973,585,8240,en,Pacific Time (US & Canada),,,,Is China a bad actor in Africa? Apparently no worse than any other resource extraction corporation; also inevitable. @msanjayan #ESA2012,233966629770371073,Fri Aug 10 16:42:46 +0000 2012,,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",,,,us,en,	
AngelaKent11,Angela Kent,739499419,Mon Aug 06 00:17:32 +0000 2012,"Microbial ecologist by day, very amateur dog trainer by night","Urbana-Champaign, IL",http://microbes.nres.illinois.edu,10,16,12,en,,,,,"So long, Portland. Thanks for all the fish! #esa2012",233966768580866048,Fri Aug 10 16:43:19 +0000 2012,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,us,en,1	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1528,1121,17071,en,Tehran,True,,,How do we challenge the paradigm? MT @lorises: Sanjayan of TNC: conservationists cannot stop globalization so just try to work w/it #ESA2012,233966859127500800,Fri Aug 10 16:43:40 +0000 2012,,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,	
KikaTarsi,Kika Tarsi,393110866,Tue Oct 18 01:33:51 +0000 2011,"I'm a doctoral student in ecology at the University of Colorado at Boulder, studying the biological consequences of habitat fragmentation.","Boulder, CO",http://www.kikatarsi.com,56,117,238,en,Mountain Time (US & Canada),True,,,"Come have your mind blown with me at ""A revolutionary migration."" Blrm 257 at 11:10am. Prepare to be #incuriated at #ESA2012!",233966959505584128,Fri Aug 10 16:44:04 +0000 2012,,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1528,1121,17072,en,Tehran,True,,,"RT @JenEDavison: .@msanjayan: Globalization megatrends: global trade, communications networks, &amp; China. Conservationists must explor ...",233967034931765248,Fri Aug 10 16:44:22 +0000 2012,1,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1528,1121,17073,en,Tehran,True,,,"RT @talksciencetome: Fallon: B/c she was at NRDC, Cons Biol wouldn't publish until she submitted CV. Assumed she had no sci background/r ...",233967104922091520,Fri Aug 10 16:44:39 +0000 2012,1,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,	
infotroph,Chris Black,36220799,Wed Apr 29 00:03:00 +0000 2009,"Plant biology nerd studying biogeochemistry and microbial ecology of belowground response to climate change. I aim for short words over big ones, but I'm bad at","Urbana, IL",http://bodger.org,45,84,304,en,Central Time (US & Canada),True,,,"Lichstein: all statsticns, but ~no ecolsts, know errors-in-x prob. If take 1 thing from my talk, forget my proj, remember x errors #ESA2012",233967105828089857,Fri Aug 10 16:44:39 +0000 2012,,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",,,,,en,-1	
weecology,weecology,41852856,Fri May 22 16:58:12 +0000 2009,"Interdisciplinary ecological research group run by @ethanwhite and @skmorgane.	
We blog at http://jabberwocky.weecology.org","Logan, UT",http://weecology.org,226,60,324,en,Mountain Time (US & Canada),,,,"For all you #esa2012 diehards still going to talks, you should checkout Glenda Yenni's at 10:10 am on rare species coexistence in A103.",233967192394330114,Fri Aug 10 16:45:00 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,,en,	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1528,1121,17075,en,Tehran,True,,,RT @JeremiahOsGo: M-V.Johnson at #ESA2012 just showed one of my favorite science and politics cartoons - how dinosaurs went extinct http ...,233967319553036288,Fri Aug 10 16:45:30 +0000 2012,4,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,	
talksciencetome,Eve Rickert,394466622,Thu Oct 20 03:34:36 +0000 2011,"I help people who love science tell their stories. Writer, editor, connector, catalyst, mastermind.","Vancouver, British Columbia",http://www.talksciencetome.com,365,613,1840,en,,,,,RT @JeremiahOsGo: M-V.Johnson at #ESA2012 just showed one of my favorite science and politics cartoons - how dinosaurs went extinct http ...,233967341619277824,Fri Aug 10 16:45:35 +0000 2012,5,,,web,,,,ca,en,	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1528,1121,17076,en,Tehran,True,,,RT @jebyrnes: .@cboettig enthusiastically uniting decision theory and resilience theory for management.  Making math exciting!  #esa2012,233967392512950272,Fri Aug 10 16:45:47 +0000 2012,2,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,1	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1528,1121,17077,en,Tehran,True,,,"RT @MiriamGoldste: Good parts of global trade are economic growth &amp; less conflict; bad are outsourced eco damage, incr in illegal tr ...",233967483059597312,Fri Aug 10 16:46:09 +0000 2012,1,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,-1	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1528,1121,17078,en,Tehran,True,,,RT @JeremiahOsGo: Not surprising. MT @lorises: @nature_org's Sanjayan implies conservationists cannot stop globalizations so just work w ...,233967594187681794,Fri Aug 10 16:46:36 +0000 2012,1,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,-1	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1528,1121,17079,en,Tehran,True,,,RT @lorises: Coke is largest private sector employer in Africa. #ESA2012,233967876158136321,Fri Aug 10 16:47:43 +0000 2012,1,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1528,1121,17080,en,Tehran,True,,,RT @MiriamGoldste: “Ivory poaching is at an all time high.” @msanjayan says that most of it is going to Asia. #ESA2012,233967894856355840,Fri Aug 10 16:47:47 +0000 2012,1,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1528,1121,17081,en,Tehran,True,,,"RT @JenEDavison: .@msanjayan: conservation opps in global trade: a payment scheme for water services, to support conservation. Example:  ...",233967958374887424,Fri Aug 10 16:48:02 +0000 2012,1,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1528,1121,17082,en,Tehran,True,,,RT @talksciencetome: Fallon re: grey wolves. She got 2 groups of scis who disagreed to sign a joint letter. Was key USFWS decision to li ...,233968117188005888,Fri Aug 10 16:48:40 +0000 2012,1,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1528,1121,17083,en,Tehran,True,,,RT @MiriamGoldste: “Coca-Cola is the largest private-sector employer in Africa.” They bottle Tana river water; enviros can engage w them ...,233968136506978304,Fri Aug 10 16:48:45 +0000 2012,1,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1528,1121,17084,en,Tehran,True,,,RT @jebyrnes: . @cboettig building cost of switching policies into models necessary &amp; provide better outcomes that reduce costs of m ...,233968216966320128,Fri Aug 10 16:49:04 +0000 2012,1,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1528,1121,17085,en,Tehran,True,,,"RT @JenEDavison: .@msanjayan: Conservation can use comm's networks to pay individuals for conservation, e.g. M-PESA http://t.co/YqvCK86M ...",233968300965642241,Fri Aug 10 16:49:24 +0000 2012,1,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,	
